source_url,retrieved_at,source_category,prompt_id,title,prompt_url,duplicate_in_source,source_highlight
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,90,職員研修結果報告書作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=90,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,228,ミーティング報告書作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=228,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,486,受講講座 感想レポート構成案作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=486,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,787,意思決定プロセス可視化型・作業報告生成,https://nanyo-line.github.io/prompt/787.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,41,【簡単】議会質問回答作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=41,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,44,レポート作成（汎用）,https://nanyo-city.jpn.org/download_prompt/download.php?download=44,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,95,上司を納得させる資料を作成したい,https://nanyo-city.jpn.org/download_prompt/download.php?download=95,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,203,文書作成効率化のための汎用フォーマットテンプレート設計,https://nanyo-city.jpn.org/download_prompt/download.php?download=203,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,485,生成AIのディープリサーチ機能を活用した報告書の作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=485,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,551,戦略レポート作成支援：マッキンゼー7Sフレームワークに基づく洞察とデータ分析,https://nanyo-city.jpn.org/download_prompt/download.php?download=551,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,639,5つの構造的教訓に基づく戦略的トレンド発掘レポート,https://nanyo-city.jpn.org/download_prompt/download.php?download=639,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,36,【簡単】研修等の問題作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=36,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,585,知識深化のための分野別問題作成・解説,https://nanyo-city.jpn.org/download_prompt/download.php?download=585,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文章作成・要約,815,戦略的情報構造化エンジン,https://nanyo-line.github.io/prompt/815.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,3,文章を校正する,https://nanyo-city.jpn.org/download_prompt/download.php?download=3,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,26,【簡単】AIに文章を校正してもらう,https://nanyo-city.jpn.org/download_prompt/download.php?download=26,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,319,文章の誤り修正と適正化,https://nanyo-city.jpn.org/download_prompt/download.php?download=319,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,745,文章の「AIっぽさ」をAIに消させる,https://nanyo-line.github.io/prompt/745.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,747,精度の高いAI校正（リライト無し指摘のみ）,https://nanyo-line.github.io/prompt/747.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,759,エディター視点獲得・文章添削シミュレーター,https://nanyo-line.github.io/prompt/759.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,9,文章の校正と一貫性の確保,https://nanyo-city.jpn.org/download_prompt/download.php?download=9,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,374,高精度文書校正・校閲ツールプロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=374,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,557,ビジネス文書の厳密な校正プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=557,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,723,心理的「自分事化」文章への校正,https://nanyo-line.github.io/prompt/723.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,51,提出前に報告書の添削を依頼する,https://nanyo-city.jpn.org/download_prompt/download.php?download=51,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,257,生成AIによる報告書の詳細な添削,https://nanyo-city.jpn.org/download_prompt/download.php?download=257,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,11,文章を校正する（プロファイルを使う）,https://nanyo-city.jpn.org/download_prompt/download.php?download=11,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,108,説得力を強化する文章に校正する,https://nanyo-city.jpn.org/download_prompt/download.php?download=108,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,222,ライティング原稿の校正と改善,https://nanyo-city.jpn.org/download_prompt/download.php?download=222,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,384,文章から特定条件を除外し、文章構成を維持する,https://nanyo-city.jpn.org/download_prompt/download.php?download=384,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,808,原文に人間味を注入する,https://nanyo-line.github.io/prompt/808.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,67,形式的な文章を人間味あふれる文章への変換,https://nanyo-city.jpn.org/download_prompt/download.php?download=67,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,154,文章の雰囲気を自在に操る,https://nanyo-city.jpn.org/download_prompt/download.php?download=154,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,249,メール文の印象をチェックしたい,https://nanyo-city.jpn.org/download_prompt/download.php?download=249,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,380,コンテンツ品質評価と改善ガイドライン,https://nanyo-city.jpn.org/download_prompt/download.php?download=380,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,408,文章長文化・推敲プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=408,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,412,AI生成文の人間的推敲と論文スタイル調整,https://nanyo-city.jpn.org/download_prompt/download.php?download=412,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,440,文章の種類に応じた最適な評価軸の提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=440,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,496,言葉の心理的な意味を深く掘り下げる,https://nanyo-city.jpn.org/download_prompt/download.php?download=496,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,572,AIｘ言葉の瞬発力トレーニング,https://nanyo-city.jpn.org/download_prompt/download.php?download=572,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,110,既存文章に実生活で役立つ具体例を追加する,https://nanyo-city.jpn.org/download_prompt/download.php?download=110,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,112,エピソードを使って文章をアレンジする,https://nanyo-city.jpn.org/download_prompt/download.php?download=112,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,177,文章を膨らませる,https://nanyo-city.jpn.org/download_prompt/download.php?download=177,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,424,箇条書きから分かりやすい記事へ変換,https://nanyo-city.jpn.org/download_prompt/download.php?download=424,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,111,読者が行動に移しやすい文書へリライト（再構築）する,https://nanyo-city.jpn.org/download_prompt/download.php?download=111,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,316,参考文章を使った既存文章の魅力的なリライト（再構築）手法,https://nanyo-city.jpn.org/download_prompt/download.php?download=316,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,375,AI文章リライト - 感情と行動を喚起する人間味の付与,https://nanyo-city.jpn.org/download_prompt/download.php?download=375,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,463,共感と内省を深めるための構造化リライト,https://nanyo-city.jpn.org/download_prompt/download.php?download=463,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,796,ユーザー固有の情報に着目した逆説的リライト,https://nanyo-line.github.io/prompt/796.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,109,文章を深掘りしリライト（再構築）する,https://nanyo-city.jpn.org/download_prompt/download.php?download=109,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,119,シナリオ（文章）をブラッシュアップする,https://nanyo-city.jpn.org/download_prompt/download.php?download=119,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,213,元の文章を洗練し、魅力的な内容に修正する,https://nanyo-city.jpn.org/download_prompt/download.php?download=213,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,252,文章全体の流れを改善するための提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=252,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,344,文章の丁寧なリライト（再構築）,https://nanyo-city.jpn.org/download_prompt/download.php?download=344,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,444,多角的なフィードバックでの文章ブラッシュアップ,https://nanyo-city.jpn.org/download_prompt/download.php?download=444,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,272,読みにくい文章の特徴を特定し、校正する,https://nanyo-city.jpn.org/download_prompt/download.php?download=272,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,400,E-E-A-T対応SEOに基づいたブログ記事へブラッシュアップ,https://nanyo-city.jpn.org/download_prompt/download.php?download=400,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,636,究極のSEO最適化コラム構成設計,https://nanyo-city.jpn.org/download_prompt/download.php?download=636,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,760,「SEO対策」Navboost対策コーチング・プロンプト,https://nanyo-line.github.io/prompt/760.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,102,作成した文章のフォーマットを抽出する,https://nanyo-city.jpn.org/download_prompt/download.php?download=102,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,125,文章構成要素抽出とフレームワーク分析に基づいた文章リライト,https://nanyo-city.jpn.org/download_prompt/download.php?download=125,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,152,単語の繰り返しを解析する,https://nanyo-city.jpn.org/download_prompt/download.php?download=152,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,540,複雑な情報の視覚的再構成プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=540,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,文書校正・編集,748,正確性を追求する根拠管理・意思決定支援プロンプト,https://nanyo-line.github.io/prompt/748.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,2,ホームページやチラシなどのタイトル付けに活用する,https://nanyo-city.jpn.org/download_prompt/download.php?download=2,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,37,【簡単】キャッチコピーの案出し,https://nanyo-city.jpn.org/download_prompt/download.php?download=37,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,89,講座（セミナー）の魅力を伝えるキャッチコピーを作る,https://nanyo-city.jpn.org/download_prompt/download.php?download=89,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,175,効果的なマーケティング戦略を立案,https://nanyo-city.jpn.org/download_prompt/download.php?download=175,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,321,ユーザーの要望に応じた調査計画書の作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=321,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,158,業務で斬新なアイデアを出す,https://nanyo-city.jpn.org/download_prompt/download.php?download=158,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,234,アイディアマトリックスを活用した斬新なアイディア創出,https://nanyo-city.jpn.org/download_prompt/download.php?download=234,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,396,２要素技術組み合わせによる新規ビジネス応用アイデア創出,https://nanyo-city.jpn.org/download_prompt/download.php?download=396,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,513,従来の延長線上には無い、新しい発想での解決策を検討する,https://nanyo-city.jpn.org/download_prompt/download.php?download=513,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,538,逆転発想・非常識なアプローチのアイディア出し,https://nanyo-city.jpn.org/download_prompt/download.php?download=538,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,571,ゼロからイチを共創するビジョン発想プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=571,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,698,「多様性」「新規性」発想プロンプト,https://nanyo-line.github.io/prompt/698.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,777,論点思考（イシュー思考）による会議変革エージェント,https://nanyo-line.github.io/prompt/777.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,781,自分だけのひらめきを引き出すプロンプト,https://nanyo-line.github.io/prompt/781.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,809,NRPS法で事業アイディアを整理する,https://nanyo-line.github.io/prompt/809.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,160,オズボーンのチェックリストを活用したアイデア発想,https://nanyo-city.jpn.org/download_prompt/download.php?download=160,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,193,ロジックツリーでフレームワーク作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=193,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,194,コンセプト立案とSTP分析フレームワーク作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=194,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,357,アイデアのネガポジ分析と改善提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=357,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,456,創造的アイディア創発フレームワーク,https://nanyo-city.jpn.org/download_prompt/download.php?download=456,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,737,PDR（Prep-Do-Review）高速実行・価値創出,https://nanyo-line.github.io/prompt/737.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,786,「積極戦略」立案のためクロスSWOT分析,https://nanyo-line.github.io/prompt/786.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,57,企画立案に向けたアイデア出し,https://nanyo-city.jpn.org/download_prompt/download.php?download=57,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,230,新規事業を作る為に大事な３つの柱を考える,https://nanyo-city.jpn.org/download_prompt/download.php?download=230,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,468,事業計画ロードマップ骨子作成支援プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=468,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,708,概念具現化・マニフェストエンジン,https://nanyo-line.github.io/prompt/708.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,741,即実行を導き出すための、多角的戦略検証思考,https://nanyo-line.github.io/prompt/741.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,346,視点切り替えによる多角的アイディア創出,https://nanyo-city.jpn.org/download_prompt/download.php?download=346,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,358,ワン・オフチャット・リマインドのためのプロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=358,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,825,企画を解体しエッジを研ぎ澄ます「引き算」プロンプト,https://nanyo-line.github.io/prompt/825.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,34,TEFCAS思考を活用した社会課題解決アプローチ方法探求,https://nanyo-city.jpn.org/download_prompt/download.php?download=34,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,96,新たな行政サービスのアイディアを創出する,https://nanyo-city.jpn.org/download_prompt/download.php?download=96,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,348,オセロ理論を活用した社会課題解決戦略プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=348,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,415,「社会的証明」活用アイデア提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=415,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,449,地域課題解決に対し「正解」と「逆解」から第三の選択肢を生む（PREP論法）プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=449,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,515,課題抽出、課題検討、企画書作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=515,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,522,ETOP分析を使った社会課題解決プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=522,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,565,意図的に情報を隠した課題解決アプローチ法,https://nanyo-city.jpn.org/download_prompt/download.php?download=565,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,38,【簡単】イベントの企画作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=38,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,92,多様なワーカーのコラボ企画書を作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=92,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,101,地域の魅力を最大限に引き出す、観光客の心を掴むイベント作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=101,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,113,組織をけん引するビジョンを創る,https://nanyo-city.jpn.org/download_prompt/download.php?download=113,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,195,プロモーション戦略立案作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=195,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,314,フレームワークを活用して記憶に残るプロモーション文作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=314,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,395,組織理念体系 (ミッション・ビジョン・バリュー) 作成支援,https://nanyo-city.jpn.org/download_prompt/download.php?download=395,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,402,経営理念（MVV）を実践に繋げるアドバイス,https://nanyo-city.jpn.org/download_prompt/download.php?download=402,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,594,バックキャスティングによる未来シナリオ構築と戦略提案,https://nanyo-city.jpn.org/download_prompt/download.php?download=594,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,205,地域資源を活用したサービス開発提案書作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=205,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,206,地域ブランドストーリー作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=206,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,207,地域ブランドのための広報資料を作成する,https://nanyo-city.jpn.org/download_prompt/download.php?download=207,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,20,プロジェクト推進フレームワーク選択のためのチェックリスト生成,https://nanyo-city.jpn.org/download_prompt/download.php?download=20,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,40,【簡単】市民の声を反映した施策案作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=40,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,99,グループワークの課題を設計する,https://nanyo-city.jpn.org/download_prompt/download.php?download=99,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,367,プロジェクトキックオフミーティング資料構成案の作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=367,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,493,AIとの対話による包括的な資料作成プロセスガイド,https://nanyo-city.jpn.org/download_prompt/download.php?download=493,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,521,エビデンス調査と根拠ある実践支援プロンプト,https://nanyo-city.jpn.org/download_prompt/download.php?download=521,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,22,【課題解決】とりあえず生成AIに相談してみる,https://nanyo-city.jpn.org/download_prompt/download.php?download=22,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,39,【簡単】施策のメリット・デメリットの洗い出し,https://nanyo-city.jpn.org/download_prompt/download.php?download=39,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,368,業務の可視化と課題マッピング表の作成,https://nanyo-city.jpn.org/download_prompt/download.php?download=368,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,824,伴走支援：困りごとを一行入れるだけで、ベテランのように考えてもらう,https://nanyo-line.github.io/prompt/824.html,no,no
http://www.city.nanyo.yamagata.jp/dxchosei/5793,2026-07-12T01:28:53.056856+00:00,アイデア創出・企画,217,ゴールドラッド博士の対立解消図を使用し、根本的な問題を解決,https://nanyo-city.jpn.org/download_prompt/download.php?download=217,no,no
